Track Name,Segment,Latitude,Longitude,Time,Elevation(m),Course(deg),Speed(m/s),Zone,Easting(m),Northing(m),X(m),Y(m),Z(m),Distance(m),Forward Azimuth,Reverse Azimuth,Time(s),Speed(m/s),Julian Date,Index
Track,0,-35.228865,149.060038,2013-12-24T23:02:42Z,615.50,39.6,1.00,55H,687470.574,6099631.645,-4474075.519,2681919.014,-3658991.801,17.024,25.931,205.931,0.000,1.06,2456651.460208334,0
Track,0,-35.228727,149.060120,2013-12-24T23:02:58Z,612.90,nan,0.00,55H,687478.335,6099646.799,-4474085.101,2681916.077,-3658977.793,5.810,29.958,209.958,16.000,0.73,2456651.460393519,3
Track,0,-35.228681,149.060151,2013-12-24T23:03:06Z,611.70,23.1,1.00,55H,687481.340,6099651.771,-4474088.243,2681914.577,-3658972.989,13.257,23.634,203.634,24.000,1.66,2456651.460486111,4
Track,0,-35.228572,149.060210,2013-12-24T23:03:14Z,609.40,32.5,1.00,55H,687486.905,6099663.804,-4474095.374,2681912.655,-3658961.740,11.159,20.012,200.012,32.000,1.86,2456651.460578704,6
Track,0,-35.228477,149.060252,2013-12-24T23:03:20Z,610.20,36.2,1.25,55H,687490.941,6099674.208,-4474103.086,2681912.825,-3658953.636,11.466,78.989,258.989,38.000,0.76,2456651.460648148,8
Track,0,-35.228458,149.060375,2013-12-24T23:03:35Z,606.00,96.4,1.00,55H,687502.240,6099676.164,-4474107.015,2681902.056,-3658949.424,5.444,79.562,259.562,53.000,1.36,2456651.460821759,10
Track,0,-35.228449,149.060434,2013-12-24T23:03:39Z,607.40,81.2,1.00,55H,687507.613,6099677.039,-4474111.236,2681898.344,-3658949.426,10.650,86.464,266.464,57.000,1.33,2456651.460868055,11
Track,0,-35.228443,149.060551,2013-12-24T23:03:47Z,608.30,99.3,1.25,55H,687518.255,6099677.475,-4474117.658,2681889.798,-3658949.409,5.968,97.950,277.950,65.000,0.54,2456651.460960648,13
Track,0,-35.228450,149.060616,2013-12-24T23:03:58Z,607.30,72.5,0.75,55H,687524.147,6099676.527,-4474119.588,2681884.063,-3658949.506,5.978,87.128,267.128,76.000,1.00,2456651.461087963,14
Track,0,-35.228448,149.060681,2013-12-24T23:04:04Z,606.30,95.2,1.00,55H,687530.123,6099676.703,-4474122.105,2681878.611,-3658948.684,6.111,71.430,251.430,82.000,1.02,2456651.461157408,15
Track,0,-35.228430,149.060745,2013-12-24T23:04:10Z,606.70,66.2,1.50,55H,687535.955,6099678.528,-4474126.327,2681874.387,-3658947.325,12.004,70.959,250.959,88.000,1.20,2456651.461226852,16
Track,0,-35.228395,149.060870,2013-12-24T23:04:20Z,610.60,81.2,1.25,55H,687547.382,6099682.208,-4474136.832,2681867.453,-3658946.376,5.466,74.012,254.012,98.000,1.37,2456651.461342593,18
Track,0,-35.228381,149.060927,2013-12-24T23:04:24Z,610.20,77.9,1.25,55H,687552.667,6099683.605,-4474139.998,2681863.224,-3658944.915,5.990,65.488,245.488,102.000,1.50,2456651.461388889,19
Track,0,-35.228359,149.060987,2013-12-24T23:04:28Z,609.50,63.2,1.25,55H,687558.167,6099685.976,-4474143.540,2681858.992,-3658942.481,15.944,67.438,247.438,106.000,1.59,2456651.461435185,20
Track,0,-35.228304,149.061149,2013-12-24T23:04:38Z,609.60,70.6,1.50,55H,687573.015,6099691.787,-4474154.207,2681848.218,-3658937.541,12.126,62.705,242.705,116.000,1.52,2456651.461550926,22
Track,0,-35.228254,149.061267,2013-12-24T23:04:46Z,607.80,59.0,1.25,55H,687583.905,6099697.123,-4474161.238,2681839.868,-3658931.960,5.288,65.875,245.875,124.000,1.32,2456651.461643518,24
Track,0,-35.228234,149.061320,2013-12-24T23:04:50Z,607.20,58.0,1.25,55H,687588.774,6099699.184,-4474164.368,2681836.118,-3658929.849,10.831,42.175,222.174,128.000,1.35,2456651.461689815,25
Track,0,-35.228162,149.061400,2013-12-24T23:04:58Z,606.80,50.8,1.25,55H,687596.211,6099707.058,-4474171.799,2681832.093,-3658923.060,5.957,36.919,216.919,136.000,1.49,2456651.461782407,27
Track,0,-35.228119,149.061440,2013-12-24T23:05:02Z,606.80,36.0,1.50,55H,687599.888,6099711.746,-4474175.996,2681830.436,-3658919.169,13.132,27.193,207.193,140.000,1.64,2456651.461828704,28
Track,0,-35.228014,149.061506,2013-12-24T23:05:10Z,608.90,32.5,1.50,55H,687606.131,6099723.299,-4474186.332,2681829.634,-3658910.839,21.777,44.936,224.936,148.000,1.56,2456651.461921296,30
Track,0,-35.227875,149.061675,2013-12-24T23:05:24Z,608.40,44.8,1.50,55H,687621.829,6099738.393,-4474201.518,2681820.802,-3658897.956,6.312,58.283,238.282,162.000,1.58,2456651.462083333,32
Track,0,-35.227845,149.061734,2013-12-24T23:05:28Z,608.10,51.3,1.50,55H,687627.266,6099741.599,-4474205.710,2681817.055,-3658895.072,12.071,57.661,237.661,166.000,1.51,2456651.462129630,33
Track,0,-35.227786,149.061846,2013-12-24T23:05:36Z,607.40,59.2,1.50,55H,687637.597,6099747.843,-4474213.659,2681809.927,-3658889.394,6.792,58.872,238.871,174.000,1.36,2456651.462222222,35
Track,0,-35.227755,149.061909,2013-12-24T23:05:41Z,608.00,50.5,1.50,55H,687643.483,6099751.233,-4474218.806,2681806.233,-3658886.871,5.555,49.711,229.711,179.000,1.39,2456651.462280093,36
Track,0,-35.227722,149.061956,2013-12-24T23:05:45Z,607.90,41.3,1.50,55H,687647.795,6099754.737,-4474222.692,2681803.622,-3658883.879,15.205,45.945,225.945,183.000,1.52,2456651.462326389,37
Track,0,-35.227627,149.062076,2013-12-24T23:05:55Z,609.60,33.7,1.50,55H,687658.940,6099765.081,-4474234.733,2681798.097,-3658876.222,6.197,34.360,214.360,193.000,1.55,2456651.462442130,38
Track,0,-35.227581,149.062114,2013-12-24T23:05:59Z,607.90,32.0,1.50,55H,687662.543,6099770.123,-4474237.872,2681795.900,-3658871.062,12.477,37.182,217.182,197.000,1.39,2456651.462488426,39
Track,0,-35.227491,149.062197,2013-12-24T23:06:08Z,608.70,32.4,1.25,55H,687670.289,6099779.906,-4474247.228,2681792.716,-3658863.402,13.656,49.561,229.561,206.000,1.52,2456651.462592592,41
Track,0,-35.227412,149.062311,2013-12-24T23:06:17Z,608.40,50.9,1.50,55H,687680.864,6099788.546,-4474256.745,2681786.302,-3658855.993,5.376,43.845,223.845,215.000,1.79,2456651.462696759,43
Track,0,-35.227377,149.062352,2013-12-24T23:06:20Z,608.20,36.7,1.50,55H,687684.668,6099792.345,-4474260.438,2681784.173,-3658852.710,5.693,33.965,213.965,218.000,1.90,2456651.462731482,44
Track,0,-35.227334,149.062387,2013-12-24T23:06:23Z,608.10,27.6,1.50,55H,687687.946,6099797.000,-4474264.340,2681782.803,-3658848.795,6.896,28.142,208.142,221.000,1.72,2456651.462766204,45
Track,0,-35.227279,149.062423,2013-12-24T23:06:27Z,606.20,23.4,1.50,55H,687691.325,6099803.013,-4474267.690,2681781.018,-3658842.731,10.434,21.421,201.421,225.000,1.74,2456651.462812500,46
Track,0,-35.227192,149.062465,2013-12-24T23:06:33Z,606.10,21.4,1.50,55H,687695.337,6099812.645,-4474274.385,2681780.588,-3658834.738,11.207,26.530,206.530,231.000,1.60,2456651.462881945,47
Track,0,-35.227101,149.062520,2013-12-24T23:06:40Z,606.50,37.5,1.50,55H,687700.550,6099822.566,-4474282.201,2681779.436,-3658826.777,6.493,69.140,249.140,238.000,1.62,2456651.462962963,49
Track,0,-35.227081,149.062587,2013-12-24T23:06:44Z,607.60,72.4,1.50,55H,687706.664,6099824.752,-4474287.235,2681775.379,-3658825.523,5.984,63.485,243.485,242.000,1.50,2456651.463009259,50
Track,0,-35.227056,149.062645,2013-12-24T23:06:48Z,607.20,50.7,1.50,55H,687712.074,6099827.312,-4474291.030,2681771.410,-3658823.110,6.119,50.243,230.243,246.000,1.53,2456651.463055556,51
Track,0,-35.227021,149.062697,2013-12-24T23:06:52Z,606.00,47.4,1.50,55H,687716.858,6099831.126,-4474294.544,2681768.031,-3658819.221,13.470,29.743,209.743,250.000,1.50,2456651.463101852,52
Track,0,-35.226916,149.062770,2013-12-24T23:07:01Z,603.40,36.1,1.50,55H,687723.782,6099842.681,-4474301.945,2681764.675,-3658808.166,12.439,61.622,241.621,259.000,1.55,2456651.463206018,54
Track,0,-35.226862,149.062891,2013-12-24T23:07:09Z,602.30,66.0,1.50,55H,687734.848,6099848.365,-4474309.726,2681756.578,-3658802.701,6.251,67.581,247.581,267.000,1.56,2456651.463298611,56
Track,0,-35.226841,149.062954,2013-12-24T23:07:13Z,601.00,56.9,1.50,55H,687740.675,6099850.629,-4474312.967,2681751.782,-3658800.004,6.254,60.450,240.450,271.000,1.56,2456651.463344907,57
Track,0,-35.226813,149.063014,2013-12-24T23:07:17Z,600.60,53.8,1.50,55H,687746.178,6099853.599,-4474317.009,2681747.862,-3658797.253,11.263,44.271,224.271,275.000,1.25,2456651.463391204,58
Track,0,-35.226740,149.063100,2013-12-24T23:07:26Z,599.80,48.4,1.25,55H,687754.206,6099861.499,-4474324.481,2681743.174,-3658790.204,6.155,40.701,220.701,284.000,1.23,2456651.463495370,60
Track,0,-35.226698,149.063144,2013-12-24T23:07:31Z,602.70,36.8,1.25,55H,687758.316,6099866.081,-4474330.886,2681742.333,-3658788.064,13.481,24.131,204.131,289.000,1.50,2456651.463553241,61
Track,0,-35.226588,149.063205,2013-12-24T23:07:40Z,601.30,25.6,1.50,55H,687764.082,6099878.267,-4474338.826,2681740.666,-3658777.206,5.602,31.064,211.063,298.000,1.40,2456651.463657408,63
Track,0,-35.226544,149.063237,2013-12-24T23:07:44Z,601.20,25.7,1.50,55H,687767.072,6099883.005,-4474342.616,2681739.567,-3658773.228,5.826,20.393,200.393,302.000,1.46,2456651.463703704,64
Track,0,-35.226495,149.063259,2013-12-24T23:07:48Z,601.70,16.7,1.50,55H,687769.215,6099888.422,-4474346.712,2681739.655,-3658769.055,7.527,17.149,197.149,306.000,1.51,2456651.463750000,65
Track,0,-35.226430,149.063283,2013-12-24T23:07:53Z,602.00,16.2,1.50,55H,687771.583,6099895.567,-4474351.622,2681740.010,-3658763.353,5.989,13.950,193.950,311.000,1.50,2456651.463807870,66
Track,0,-35.226378,149.063299,2013-12-24T23:07:57Z,601.80,18.1,1.50,55H,687773.148,6099901.349,-4474355.100,2681740.411,-3658758.489,11.572,12.846,192.846,315.000,1.45,2456651.463854167,67
Track,0,-35.226276,149.063327,2013-12-24T23:08:05Z,601.90,19.4,1.50,55H,687775.954,6099912.575,-4474362.075,2681741.592,-3658749.329,14.072,25.531,205.531,323.000,1.41,2456651.463946759,69
Track,0,-35.226162,149.063394,2013-12-24T23:08:15Z,600.10,27.7,1.50,55H,687782.282,6099925.144,-4474370.215,2681739.399,-3658737.918,5.534,28.633,208.633,333.000,0.92,2456651.464062500,71
Track,0,-35.226118,149.063423,2013-12-24T23:08:21Z,599.40,23.7,1.25,55H,687785.034,6099929.946,-4474373.491,2681738.271,-3658733.546,5.540,10.615,190.615,339.000,1.38,2456651.464131944,72
Track,0,-35.226069,149.063434,2013-12-24T23:08:25Z,599.60,5.2,1.25,55H,687786.168,6099935.369,-4474376.850,2681739.094,-3658729.213,13.202,11.060,191.060,343.000,1.47,2456651.464178241,73
Track,0,-35.225952,149.063462,2013-12-24T23:08:34Z,598.00,13.5,1.25,55H,687788.969,6099948.271,-4474383.443,2681740.093,-3658717.704,7.368,4.386,184.386,352.000,1.47,2456651.464282407,75
Track,0,-35.225886,149.063468,2013-12-24T23:08:39Z,599.00,6.0,1.25,55H,687789.685,6099955.605,-4474388.068,2681742.208,-3658712.279,11.743,4.972,184.972,357.000,1.68,2456651.464340278,76
Track,0,-35.225780,149.063480,2013-12-24T23:08:46Z,597.00,11.8,1.25,55H,687790.946,6099967.280,-4474392.979,2681743.964,-3658701.568,16.434,6.396,186.396,364.000,1.49,2456651.464421296,78
Track,0,-35.225633,149.063500,2013-12-24T23:08:57Z,598.80,21.0,1.25,55H,687793.116,6099983.572,-4474403.262,2681747.993,-3658689.263,5.058,26.337,206.337,375.000,1.69,2456651.464548611,80
Track,0,-35.225592,149.063524,2013-12-24T23:09:00Z,598.40,20.6,1.25,55H,687795.453,6099988.057,-4474406.379,2681747.244,-3658685.329,6.089,350.117,170.117,378.000,1.52,2456651.464583333,81
Track,0,-35.225538,149.063513,2013-12-24T23:09:04Z,597.90,331.0,1.25,55H,687794.533,6099994.077,-4474408.459,2681749.710,-3658680.140,11.764,338.677,158.677,382.000,1.18,2456651.464629630,82
Track,0,-35.225439,149.063466,2013-12-24T23:09:14Z,594.90,348.4,1.50,55H,687790.484,6100005.123,-4474409.580,2681755.370,-3658669.456,5.141,351.405,171.405,392.000,1.71,2456651.464745370,84
Track,0,-35.225394,149.063457,2013-12-24T23:09:17Z,594.30,353.5,1.50,55H,687789.821,6100010.221,-4474411.280,2681757.284,-3658664.957,6.339,336.181,156.181,395.000,1.58,2456651.464780093,85
Track,0,-35.225341,149.063429,2013-12-24T23:09:21Z,593.10,337.1,1.50,55H,687787.382,6100016.073,-4474411.992,2681760.696,-3658659.527,5.670,332.657,152.657,399.000,1.42,2456651.464826389,86
Track,0,-35.225296,149.063401,2013-12-24T23:09:25Z,592.80,332.3,1.25,55H,687784.883,6100021.163,-4474412.935,2681764.298,-3658655.239,14.970,332.393,152.393,403.000,1.50,2456651.464872685,87
Track,0,-35.225176,149.063324,2013-12-24T23:09:35Z,593.40,329.4,1.25,55H,687778.223,6100034.570,-4474416.352,2681774.435,-3658644.748,11.388,325.240,145.240,413.000,1.63,2456651.464988426,89
Track,0,-35.225092,149.063253,2013-12-24T23:09:42Z,592.70,330.6,1.50,55H,687771.925,6100044.059,-4474417.153,2681782.485,-3658636.701,13.156,324.196,144.196,420.000,1.64,2456651.465069444,90
Track,0,-35.224996,149.063169,2013-12-24T23:09:50Z,590.90,337.7,1.50,55H,687764.452,6100054.887,-4474417.214,2681791.495,-3658626.946,12.567,342.614,162.614,428.000,1.57,2456651.465162037,92
Track,0,-35.224888,149.063127,2013-12-24T23:09:58Z,593.80,342.3,1.50,55H,687760.947,6100066.956,-4474423.249,2681799.491,-3658618.820,6.436,347.700,167.700,436.000,1.61,2456651.465254629,94
Track,0,-35.224831,149.063112,2013-12-24T23:10:02Z,594.80,345.9,1.50,55H,687759.707,6100073.271,-4474426.356,2681802.952,-3658614.260,6.152,341.519,161.519,440.000,1.54,2456651.465300926,95
Track,0,-35.224779,149.063091,2013-12-24T23:10:06Z,593.70,348.0,1.50,55H,687757.878,6100079.145,-4474427.469,2681805.893,-3658608.859,11.409,15.586,195.586,444.000,1.43,2456651.465347222,96
Track,0,-35.224679,149.063125,2013-12-24T23:10:14Z,595.10,21.6,1.50,55H,687761.171,6100090.069,-4474435.463,2681807.110,-3658600.688,12.022,42.385,222.385,452.000,1.50,2456651.465439815,98
Track,0,-35.224599,149.063214,2013-12-24T23:10:22Z,595.70,50.8,1.50,55H,687769.458,6100098.779,-4474444.444,2681803.043,-3658593.780,11.239,67.448,247.448,460.000,1.40,2456651.465532408,100
Track,0,-35.224561,149.063328,2013-12-24T23:10:30Z,595.10,78.8,1.25,55H,687779.925,6100102.873,-4474451.493,2681795.166,-3658589.912,11.559,97.789,277.789,468.000,1.44,2456651.465625000,102
Track,0,-35.224575,149.063453,2013-12-24T23:10:38Z,594.50,102.1,1.50,55H,687791.343,6100101.068,-4474456.185,2681784.625,-3658590.846,14.495,114.563,294.563,476.000,1.45,2456651.465717593,104
Track,0,-35.224629,149.063598,2013-12-24T23:10:48Z,595.00,126.1,1.25,55H,687804.399,6100094.770,-4474460.333,2681771.740,-3658596.057,12.889,101.062,281.061,486.000,1.61,2456651.465833333,106
Track,0,-35.224651,149.063737,2013-12-24T23:10:56Z,597.50,99.8,1.50,55H,687816.995,6100092.035,-4474467.364,2681761.205,-3658599.519,12.390,106.694,286.694,494.000,1.77,2456651.465925926,108
Track,0,-35.224683,149.063868,2013-12-24T23:11:03Z,596.30,117.7,1.25,55H,687828.786,6100088.230,-4474470.864,2681749.465,-3658601.735,10.651,105.094,285.094,501.000,1.18,2456651.466006944,110
Track,0,-35.224708,149.063980,2013-12-24T23:11:12Z,593.40,121.3,1.25,55H,687839.011,6100085.243,-4474472.747,2681738.604,-3658602.328,14.223,99.460,279.459,510.000,1.29,2456651.466111111,112
Track,0,-35.224729,149.064135,2013-12-24T23:11:23Z,596.30,100.1,1.25,55H,687852.989,6100082.614,-4474480.835,2681727.093,-3658605.911,5.594,92.671,272.671,521.000,1.86,2456651.466238426,114
Track,0,-35.224732,149.064196,2013-12-24T23:11:26Z,596.60,91.2,1.25,55H,687858.571,6100082.237,-4474483.789,2681722.348,-3658606.297,5.014,80.845,260.845,524.000,1.67,2456651.466273148,115
Track,0,-35.224725,149.064250,2013-12-24T23:11:29Z,597.40,77.3,1.25,55H,687863.536,6100082.932,-4474487.290,2681718.675,-3658606.106,6.620,73.267,253.267,527.000,1.66,2456651.466307871,116
Track,0,-35.224707,149.064320,2013-12-24T23:11:33Z,597.30,63.5,1.25,55H,687869.915,6100084.706,-4474491.422,2681713.759,-3658604.491,5.074,51.216,231.216,531.000,1.69,2456651.466354167,117
Track,0,-35.224679,149.064363,2013-12-24T23:11:36Z,596.30,45.0,1.50,55H,687873.935,6100087.802,-4474494.328,2681710.889,-3658601.318,12.417,35.318,215.318,534.000,1.55,2456651.466388889,118
Track,0,-35.224587,149.064442,2013-12-24T23:11:44Z,594.10,43.9,1.50,55H,687881.323,6100097.782,-4474501.490,2681706.812,-3658591.772,5.507,33.025,213.025,542.000,1.38,2456651.466481482,120
Track,0,-35.224546,149.064475,2013-12-24T23:11:48Z,594.30,32.3,1.50,55H,687884.420,6100102.336,-4474505.457,2681705.690,-3658588.115,5.450,15.839,195.839,546.000,1.36,2456651.466527778,121
Track,0,-35.224499,149.064492,2013-12-24T23:11:52Z,594.50,22.4,1.50,55H,687886.016,6100107.548,-4474508.957,2681706.053,-3658583.947,7.031,7.919,187.919,550.000,0.54,2456651.466574074,122
Track,0,-35.224436,149.064502,2013-12-24T23:12:05Z,594.60,16.7,1.00,55H,687887.130,6100114.490,-4474512.970,2681707.329,-3658578.315,7.291,347.554,167.554,563.000,1.22,2456651.466724537,123
Track,0,-35.224372,149.064485,2013-12-24T23:12:11Z,594.00,340.9,1.00,55H,687885.707,6100121.641,-4474515.265,2681710.536,-3658572.152,13.454,336.347,156.347,569.000,1.22,2456651.466793981,124
Track,0,-35.224261,149.064426,2013-12-24T23:12:22Z,592.70,329.9,1.00,55H,687880.566,6100134.075,-4474517.676,2681718.275,-3658561.334,11.365,331.176,151.176,580.000,1.14,2456651.466921296,126
Track,0,-35.224171,149.064366,2013-12-24T23:12:32Z,595.60,327.5,1.00,55H,687875.294,6100144.144,-4474521.818,2681727.146,-3658554.872,12.319,324.376,144.376,590.000,1.76,2456651.467037037,128
Track,0,-35.224081,149.064287,2013-12-24T23:12:39Z,597.60,321.5,1.25,55H,687868.328,6100154.305,-4474524.484,2681737.111,-3658547.845,5.897,318.597,138.597,597.000,1.97,2456651.467118056,130
Track,0,-35.224041,149.064244,2013-12-24T23:12:42Z,596.30,310.5,1.25,55H,687864.521,6100158.809,-4474523.757,2681741.222,-3658543.481,14.479,319.325,139.325,600.000,1.81,2456651.467152778,131
Track,0,-35.223942,149.064140,2013-12-24T23:12:50Z,596.10,322.7,1.50,55H,687855.314,6100169.984,-4474524.198,2681752.490,-3658534.394,13.861,327.622,147.622,608.000,1.98,2456651.467245370,133
Track,0,-35.223836,149.064059,2013-12-24T23:12:57Z,598.50,330.1,1.25,55H,687848.136,6100181.842,-4474527.855,2681763.336,-3658526.215,6.260,329.306,149.306,615.000,2.09,2456651.467326389,135
Track,0,-35.223788,149.064024,2013-12-24T23:13:00Z,597.60,332.4,1.25,55H,687845.053,6100187.291,-4474528.245,2681767.295,-3658521.298,15.149,323.243,143.243,618.000,1.89,2456651.467361111,136
Track,0,-35.223678,149.063924,2013-12-24T23:13:08Z,601.60,330.5,1.25,55H,687836.241,6100199.614,-4474532.392,2681780.351,-3658513.689,11.590,338.387,158.388,626.000,1.45,2456651.467453704,138
Track,0,-35.223581,149.063877,2013-12-24T23:13:16Z,600.20,339.9,1.25,55H,687832.197,6100210.476,-4474534.548,2681786.620,-3658504.079,5.399,335.949,155.949,634.000,1.35,2456651.467546296,140
Track,0,-35.223537,149.063853,2013-12-24T23:13:20Z,600.70,337.2,1.25,55H,687830.099,6100215.451,-4474536.206,2681790.180,-3658500.339,12.530,336.450,156.450,638.000,1.57,2456651.467592593,141
Track,0,-35.223433,149.063798,2013-12-24T23:13:28Z,602.00,338.3,1.25,55H,687825.333,6100227.039,-4474540.226,2681798.426,-3658491.705,11.131,342.891,162.891,646.000,1.59,2456651.467685185,143
Track,0,-35.223337,149.063762,2013-12-24T23:13:35Z,602.80,334.8,1.25,55H,687822.280,6100237.744,-4474544.366,2681804.726,-3658483.475,6.363,349.206,169.206,653.000,1.59,2456651.467766204,145
Track,0,-35.223281,149.063749,2013-12-24T23:13:39Z,604.40,346.1,1.25,55H,687821.218,6100244.018,-4474547.967,2681808.274,-3658479.291,10.435,346.221,166.221,657.000,1.74,2456651.467812500,146
Track,0,-35.223190,149.063722,2013-12-24T23:13:45Z,607.60,349.0,1.50,55H,687818.944,6100254.203,-4474553.946,2681814.755,-3658472.857,11.364,4.287,184.287,663.000,1.62,2456651.467881944,148
Track,0,-35.223087,149.063731,2013-12-24T23:13:52Z,607.40,15.4,1.50,55H,687820.029,6100265.515,-4474559.849,2681817.302,-3658463.483,6.298,13.484,193.484,670.000,1.57,2456651.467962963,150
Track,0,-35.223032,149.063747,2013-12-24T23:13:56Z,605.50,9.2,1.50,55H,687821.624,6100271.608,-4474562.303,2681817.061,-3658457.384,6.376,44.070,224.070,674.000,1.59,2456651.468009259,151
Track,0,-35.222991,149.063796,2013-12-24T23:14:00Z,603.50,46.4,1.50,55H,687826.153,6100276.095,-4474565.448,2681813.775,-3658452.488,13.143,72.618,252.618,678.000,1.64,2456651.468055556,152
Track,0,-35.222956,149.063933,2013-12-24T23:14:08Z,602.30,63.6,1.50,55H,687838.775,6100279.760,-4474572.998,2681803.676,-3658448.588,13.776,84.496,264.496,686.000,1.53,2456651.468148148,154
Track,0,-35.222944,149.064084,2013-12-24T23:14:17Z,601.00,90.2,1.50,55H,687852.512,6100280.797,-4474579.791,2681791.759,-3658446.759,14.444,124.408,304.408,695.000,1.60,2456651.468252315,156
Track,0,-35.223017,149.064215,2013-12-24T23:14:26Z,599.90,132.4,1.50,55H,687864.258,6100272.388,-4474581.109,2681778.654,-3658452.793,6.194,123.152,303.152,704.000,1.55,2456651.468356481,158
Track,0,-35.223048,149.064272,2013-12-24T23:14:30Z,600.00,123.1,1.50,55H,687869.372,6100268.894,-4474582.169,2681773.243,-3658455.618,6.475,121.128,301.128,708.000,1.62,2456651.468402778,159
Track,0,-35.223078,149.064333,2013-12-24T23:14:34Z,600.10,123.0,1.50,55H,687874.844,6100265.432,-4474583.433,2681767.538,-3658458.410,12.323,119.960,299.960,712.000,1.54,2456651.468449074,160
Track,0,-35.223133,149.064450,2013-12-24T23:14:42Z,599.60,120.7,1.50,55H,687885.390,6100259.057,-4474585.526,2681756.345,-3658463.149,12.911,110.687,290.687,720.000,1.43,2456651.468541667,162
Track,0,-35.223175,149.064583,2013-12-24T23:14:51Z,599.20,111.1,1.50,55H,687897.371,6100254.246,-4474589.199,2681744.464,-3658466.645,12.985,111.692,291.692,729.000,1.44,2456651.468645833,164
Track,0,-35.223218,149.064715,2013-12-24T23:15:00Z,598.20,107.3,1.50,55H,687909.335,6100249.197,-4474592.327,2681732.271,-3658469.989,12.156,111.429,291.429,738.000,1.52,2456651.468750000,166
Track,0,-35.223258,149.064840,2013-12-24T23:15:08Z,597.50,114.5,1.50,55H,687920.556,6100244.521,-4474595.456,2681720.953,-3658473.214,5.288,108.445,288.445,746.000,1.32,2456651.468842593,168
Track,0,-35.223273,149.064895,2013-12-24T23:15:12Z,597.10,104.0,1.50,55H,687925.536,6100242.744,-4474596.927,2681715.986,-3658474.350,14.643,106.814,286.814,750.000,1.46,2456651.468888889,169
Track,0,-35.223311,149.065049,2013-12-24T23:15:22Z,597.80,95.3,1.25,55H,687939.463,6100238.217,-4474602.529,2681702.999,-3658478.214,15.082,112.194,292.194,760.000,1.51,2456651.469004630,171
Track,0,-35.223362,149.065202,2013-12-24T23:15:32Z,599.20,110.6,1.25,55H,687953.307,6100232.231,-4474607.870,2681689.919,-3658483.676,6.262,115.615,295.615,770.000,1.57,2456651.469120370,173
Track,0,-35.223387,149.065264,2013-12-24T23:15:36Z,599.90,113.7,1.50,55H,687958.896,6100229.407,-4474609.924,2681684.566,-3658486.292,6.311,96.906,276.906,774.000,1.58,2456651.469166667,174
Track,0,-35.223394,149.065333,2013-12-24T23:15:40Z,600.10,92.9,1.50,55H,687965.144,6100228.518,-4474612.910,2681679.051,-3658487.027,70.546,27.566,207.566,778.000,1.28,2456651.469212963,175
Track,0,-35.222830,149.065692,2013-12-24T23:16:35Z,608.20,342.7,1.25,55H,687999.086,6100290.365,-4474666.311,2681672.990,-3658440.606,11.875,337.247,157.247,833.000,1.70,2456651.469849537,176
Track,0,-35.222731,149.065641,2013-12-24T23:16:42Z,607.00,334.2,1.25,55H,687994.721,6100301.410,-4474668.527,2681679.673,-3658430.967,12.265,329.078,149.078,840.000,1.12,2456651.469930556,178
Track,0,-35.222636,149.065572,2013-12-24T23:16:53Z,605.10,324.3,1.25,55H,687988.638,6100312.061,-4474669.162,2681687.402,-3658421.275,11.300,328.810,148.810,851.000,1.41,2456651.470057870,180
Track,0,-35.222549,149.065508,2013-12-24T23:17:01Z,604.80,327.7,1.25,55H,687982.989,6100321.848,-4474670.725,2681695.162,-3658413.204,12.874,348.423,168.423,859.000,1.29,2456651.470150463,182
Track,0,-35.222436,149.065479,2013-12-24T23:17:11Z,603.50,7.5,1.25,55H,687980.668,6100334.511,-4474674.726,2681700.573,-3658402.150,13.711,2.805,182.805,869.000,1.14,2456651.470266204,184
Track,0,-35.222312,149.065487,2013-12-24T23:17:23Z,603.00,37.7,1.25,55H,687981.623,6100348.190,-4474681.497,2681703.848,-3658390.673,13.208,72.514,252.514,881.000,1.65,2456651.470405092,186
Track,0,-35.222276,149.065625,2013-12-24T23:17:31Z,601.60,91.9,1.50,55H,687994.301,6100351.896,-4474688.955,2681693.630,-3658386.623,7.481,92.303,272.303,889.000,1.50,2456651.470497685,188
Track,0,-35.222279,149.065707,2013-12-24T23:17:36Z,597.80,85.8,1.50,55H,688001.769,6100351.440,-4474689.987,2681685.533,-3658384.677,18.699,89.048,269.048,894.000,1.44,2456651.470555556,189
Track,0,-35.222276,149.065912,2013-12-24T23:17:49Z,598.60,90.0,1.25,55H,688020.468,6100351.361,-4474700.313,2681669.922,-3658384.885,31.391,96.943,276.942,907.000,1.57,2456651.470706019,190
Track,0,-35.222311,149.066255,2013-12-24T23:18:09Z,597.70,102.4,1.25,55H,688051.544,6100346.919,-4474713.824,2681641.689,-3658387.466,5.576,98.605,278.605,927.000,1.39,2456651.470937500,191
Track,0,-35.222318,149.066315,2013-12-24T23:18:13Z,597.20,96.1,1.50,55H,688057.039,6100345.971,-4474715.896,2681636.502,-3658387.859,5.654,95.788,275.788,931.000,1.41,2456651.470983796,192
Track,0,-35.222323,149.066377,2013-12-24T23:18:17Z,596.60,97.1,1.50,55H,688062.651,6100345.283,-4474718.085,2681631.255,-3658387.979,11.604,91.890,271.890,935.000,1.66,2456651.471030093,193
